IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.86.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,6.38
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,57,6.37
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,7,6.37
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,68,6.37
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,6.37
8.219.124.227,8880,8880,false,SIN,Asia Pacific,Singapore,26,6.36
47.237.11.182,2095,2095,false,SIN,Asia Pacific,Singapore,19,6.36
47.237.82.15,2087,2087,true,SIN,Asia Pacific,Singapore,36,6.35
47.237.10.1,2095,2095,false,SIN,Asia Pacific,Singapore,12,6.35
47.237.95.156,2096,2096,true,SIN,Asia Pacific,Singapore,68,6.34
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,7,6.34
47.236.158.158,2083,2083,true,SIN,Asia Pacific,Singapore,104,6.33
8.219.111.147,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.33
8.219.51.211,2087,2087,true,SIN,Asia Pacific,Singapore,82,6.33
47.236.144.208,2087,2087,true,SIN,Asia Pacific,Singapore,108,6.33
8.219.107.135,2082,2082,false,SIN,Asia Pacific,Singapore,10,6.33
8.222.180.86,2096,2096,true,SIN,Asia Pacific,Singapore,50,6.33
8.219.222.98,2082,2082,false,SIN,Asia Pacific,Singapore,21,6.32
8.219.83.71,2053,2053,true,SIN,Asia Pacific,Singapore,47,6.32
8.217.85.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,6.32
47.237.92.26,2052,2052,false,SIN,Asia Pacific,Singapore,12,6.32
8.219.210.64,443,443,true,SIN,Asia Pacific,Singapore,58,6.32
47.243.169.63,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,6.32
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,6.31
47.237.82.15,2096,2096,true,SIN,Asia Pacific,Singapore,93,6.31
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,35,6.31
8.210.192.93,2083,2083,true,HKG,Asia Pacific,Hong Kong,107,6.30
8.219.120.87,2095,2095,false,SIN,Asia Pacific,Singapore,8,6.30
47.236.158.158,2087,2087,true,SIN,Asia Pacific,Singapore,132,6.30
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,6.30
8.219.67.133,8443,8443,true,SIN,Asia Pacific,Singapore,93,6.30
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,6.29
47.236.9.152,2095,2095,false,SIN,Asia Pacific,Singapore,20,6.29
47.236.144.196,2083,2083,true,SIN,Asia Pacific,Singapore,70,6.29
8.219.83.201,2053,2053,true,SIN,Asia Pacific,Singapore,66,6.29
8.210.175.109,80,80,false,HKG,Asia Pacific,Hong Kong,38,6.29
47.237.92.26,8080,8080,false,SIN,Asia Pacific,Singapore,24,6.29
47.236.17.193,8080,8080,false,SIN,Asia Pacific,Singapore,47,6.29
47.242.36.78,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,6.28
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,6.28
8.219.120.87,8880,8880,false,SIN,Asia Pacific,Singapore,52,6.28
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,6.28
8.219.117.198,80,80,false,SIN,Asia Pacific,Singapore,9,6.28
8.217.91.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,6.28
47.243.173.187,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,6.27
8.222.244.192,2053,2053,true,SIN,Asia Pacific,Singapore,56,6.27
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,6.27
8.222.237.131,2052,2052,false,SIN,Asia Pacific,Singapore,20,6.26
8.222.183.242,2082,2082,false,SIN,Asia Pacific,Singapore,17,6.26
47.236.75.113,2083,2083,true,SIN,Asia Pacific,Singapore,83,6.25
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,6.25
47.236.123.133,8443,8443,true,SIN,Asia Pacific,Singapore,63,6.25
8.222.193.65,8880,8880,false,SIN,Asia Pacific,Singapore,6,6.25
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,23,6.24
8.219.49.65,8880,8880,false,SIN,Asia Pacific,Singapore,12,6.24
8.219.124.227,2053,2053,true,SIN,Asia Pacific,Singapore,63,6.24
47.237.95.140,8880,8880,false,SIN,Asia Pacific,Singapore,14,6.24
47.76.204.76,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,6.24
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,12,6.23
8.218.243.95,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,6.23
47.236.9.152,2087,2087,true,SIN,Asia Pacific,Singapore,86,6.23
8.219.5.10,8443,8443,true,SIN,Asia Pacific,Singapore,46,6.23
47.236.123.133,2096,2096,true,SIN,Asia Pacific,Singapore,77,6.23
47.236.125.62,8080,8080,false,NRT,Asia Pacific,Tokyo,233,6.23
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,41,6.23
8.222.167.147,80,80,false,SIN,Asia Pacific,Singapore,5,6.22
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,51,6.22
47.236.172.71,2053,2053,true,SIN,Asia Pacific,Singapore,64,6.22
8.219.189.143,2053,2053,true,SIN,Asia Pacific,Singapore,85,6.22
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,95,6.22
47.236.165.25,2087,2087,true,SIN,Asia Pacific,Singapore,99,6.22
8.219.100.168,2053,2053,true,SIN,Asia Pacific,Singapore,61,6.22
47.237.84.173,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.22
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,14,6.22
8.222.215.228,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.21
47.236.87.246,2087,2087,true,SIN,Asia Pacific,Singapore,91,6.21
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,6.21
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,33,6.21
8.219.78.188,2095,2095,false,SIN,Asia Pacific,Singapore,10,6.21
47.236.144.48,2083,2083,true,SIN,Asia Pacific,Singapore,62,6.20
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,5,6.20
47.237.94.140,2082,2082,false,SIN,Asia Pacific,Singapore,15,6.20
8.217.250.222,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,6.20
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,22,6.20
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,6.20
47.237.82.15,2082,2082,false,SIN,Asia Pacific,Singapore,18,6.20
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,17,6.20
8.217.193.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,6.19
47.237.83.20,2087,2087,true,SIN,Asia Pacific,Singapore,73,6.19
47.243.91.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,6.19
47.237.81.112,80,80,false,SIN,Asia Pacific,Singapore,46,6.19
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,18,6.19
47.243.139.243,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,6.19
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,6.19
8.219.201.8,2096,2096,true,SIN,Asia Pacific,Singapore,115,6.18
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,3,6.18
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,6.18
47.236.169.164,2053,2053,true,SIN,Asia Pacific,Singapore,129,6.18
8.218.146.204,443,443,true,HKG,Asia Pacific,Hong Kong,62,6.18
47.236.169.164,2087,2087,true,SIN,Asia Pacific,Singapore,66,6.17
47.237.94.140,2096,2096,true,SIN,Asia Pacific,Singapore,100,6.17
47.243.139.85,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,6.17
47.245.102.52,8880,8880,false,SIN,Asia Pacific,Singapore,4,6.17
47.242.79.71,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,6.17
8.217.251.62,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,6.17
8.219.209.14,2083,2083,true,SIN,Asia Pacific,Singapore,101,6.17
47.237.81.112,8080,8080,false,SIN,Asia Pacific,Singapore,22,6.16
47.236.87.246,2096,2096,true,SIN,Asia Pacific,Singapore,85,6.16
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,6.16
8.219.161.129,8443,8443,true,SIN,Asia Pacific,Singapore,62,6.16
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,6.15
8.222.136.247,2095,2095,false,SIN,Asia Pacific,Singapore,4,6.15
47.236.145.85,8880,8880,false,SIN,Asia Pacific,Singapore,27,6.15
8.219.193.202,8443,8443,true,SIN,Asia Pacific,Singapore,36,6.15
8.219.120.87,2096,2096,true,SIN,Asia Pacific,Singapore,39,6.14
47.236.125.62,2086,2086,false,NRT,Asia Pacific,Tokyo,125,6.14
8.222.164.209,8080,8080,false,SIN,Asia Pacific,Singapore,8,6.14
47.243.139.243,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,6.14
8.222.191.138,8443,8443,true,SIN,Asia Pacific,Singapore,39,6.13
8.210.9.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,6.13
8.218.143.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,6.12
47.237.95.13,2053,2053,true,SIN,Asia Pacific,Singapore,77,6.12
8.219.142.191,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.12
47.237.95.140,8080,8080,false,SIN,Asia Pacific,Singapore,32,6.12
8.219.67.133,80,80,false,SIN,Asia Pacific,Singapore,12,6.11
47.237.84.173,80,80,false,SIN,Asia Pacific,Singapore,18,6.11
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,6.11
8.219.124.227,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.11
8.219.189.143,2095,2095,false,SIN,Asia Pacific,Singapore,27,6.11
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,38,6.11
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,6.11
47.237.86.185,2095,2095,false,SIN,Asia Pacific,Singapore,121,6.10
8.219.4.122,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.10
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,6.10
8.210.207.214,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,6.10
8.210.203.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,6.10
47.243.86.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,6.10
47.237.95.13,2052,2052,false,SIN,Asia Pacific,Singapore,18,6.09
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,6.09
8.219.202.130,2083,2083,true,SIN,Asia Pacific,Singapore,5,6.09
8.219.86.200,2083,2083,true,SIN,Asia Pacific,Singapore,56,6.08
8.217.193.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,6.08
47.236.145.85,2082,2082,false,SIN,Asia Pacific,Singapore,13,6.08
8.217.147.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,6.08
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,11,6.08
8.210.65.1,443,443,true,HKG,Asia Pacific,Hong Kong,71,6.08
8.219.99.169,2083,2083,true,SIN,Asia Pacific,Singapore,43,6.07
8.219.66.156,2052,2052,false,NRT,Asia Pacific,Tokyo,86,6.07
8.219.40.37,2082,2082,false,SIN,Asia Pacific,Singapore,15,6.07
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,17,6.07
47.236.10.100,2087,2087,true,SIN,Asia Pacific,Singapore,81,6.06
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,98,6.06
8.222.136.247,8080,8080,false,SIN,Asia Pacific,Singapore,11,6.06
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,6.06
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,6.05
8.218.74.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,6.05
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,16,6.05
47.237.94.140,2086,2086,false,SIN,Asia Pacific,Singapore,21,6.04
8.217.250.5,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,6.04
8.217.250.5,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,6.04
8.219.194.170,2053,2053,true,SIN,Asia Pacific,Singapore,1029,6.04
8.222.136.247,2053,2053,true,SIN,Asia Pacific,Singapore,47,6.04
47.243.74.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,6.04
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,6.04
47.236.174.206,2096,2096,true,SIN,Asia Pacific,Singapore,192,6.04
47.236.123.133,2083,2083,true,SIN,Asia Pacific,Singapore,112,6.03
8.219.42.72,2053,2053,true,SIN,Asia Pacific,Singapore,90,6.03
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,6.03
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,6.03
8.219.193.202,2095,2095,false,SIN,Asia Pacific,Singapore,17,6.02
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,64,6.02
8.210.107.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,6.02
47.237.94.140,80,80,false,SIN,Asia Pacific,Singapore,29,6.02
47.237.86.185,8080,8080,false,SIN,Asia Pacific,Singapore,14,6.02
8.217.248.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,6.01
47.243.74.220,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,6.01
8.218.136.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,6.01
8.219.114.201,2096,2096,true,SIN,Asia Pacific,Singapore,64,6.00
47.236.174.206,80,80,false,SIN,Asia Pacific,Singapore,28,6.00
8.218.181.189,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,6.00
47.236.254.120,2083,2083,true,SIN,Asia Pacific,Singapore,71,6.00
8.218.22.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,75,6.00
8.219.139.13,2096,2096,true,SIN,Asia Pacific,Singapore,82,6.00
8.218.126.53,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,6.00
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,6.00
8.217.193.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,5.99
8.219.142.191,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.99
47.236.104.11,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.99
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,5.99
47.243.74.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,5.99
8.218.8.142,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,5.99
8.222.146.222,2087,2087,true,SIN,Asia Pacific,Singapore,54,5.98
47.236.121.23,2096,2096,true,SIN,Asia Pacific,Singapore,139,5.98
47.243.42.219,80,80,false,HKG,Asia Pacific,Hong Kong,78,5.97
47.237.95.140,2052,2052,false,SIN,Asia Pacific,Singapore,20,5.97
47.237.95.156,2086,2086,false,SIN,Asia Pacific,Singapore,190,5.97
47.236.165.25,80,80,false,SIN,Asia Pacific,Singapore,25,5.97
47.236.170.225,80,80,false,SIN,Asia Pacific,Singapore,22,5.97
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,13,5.96
47.236.167.231,2087,2087,true,SIN,Asia Pacific,Singapore,150,5.96
47.245.102.52,2096,2096,true,SIN,Asia Pacific,Singapore,106,5.96
8.222.215.228,80,80,false,SIN,Asia Pacific,Singapore,6,5.96
47.242.54.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,5.95
8.218.74.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,101,5.95
47.237.94.140,80,80,false,SIN,Asia Pacific,Singapore,28,5.95
8.217.121.207,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,5.95
8.219.248.47,8443,8443,true,SIN,Asia Pacific,Singapore,83,5.95
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,33,5.95
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,16,5.95
47.243.67.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,93,5.94
8.210.203.7,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,5.94
47.243.139.85,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,5.94
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,5.94
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,5.94
47.236.150.13,2087,2087,true,SIN,Asia Pacific,Singapore,84,5.94
8.222.208.38,8443,8443,true,SIN,Asia Pacific,Singapore,103,5.94
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,20,5.94
8.210.192.93,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,5.94
8.210.175.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,5.94
8.219.132.64,8880,8880,false,SIN,Asia Pacific,Singapore,10,5.94
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,40,5.93
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,47,5.93
8.219.106.156,2087,2087,true,SIN,Asia Pacific,Singapore,47,5.92
8.217.121.207,8443,8443,true,HKG,Asia Pacific,Hong Kong,176,5.92
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,5.92
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,21,5.91
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,13,5.91
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,5.91
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,113,5.91
47.236.145.85,80,80,false,SIN,Asia Pacific,Singapore,26,5.91
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,11,5.91
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,97,5.90
8.210.101.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,5.90
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,5.90
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,5.89
8.222.137.192,2082,2082,false,SIN,Asia Pacific,Singapore,4,5.89
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,20,5.89
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,95,5.89
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.89
47.236.149.107,2086,2086,false,SIN,Asia Pacific,Singapore,17,5.88
47.242.252.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,5.88
47.254.150.108,443,443,true,FRA,Europe,Frankfurt,269,5.87
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,37,5.87
8.219.106.156,8080,8080,false,SIN,Asia Pacific,Singapore,21,5.87
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,5.87
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,5.87
47.238.6.102,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,5.87
47.243.90.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,5.87
47.237.95.140,8443,8443,true,SIN,Asia Pacific,Singapore,45,5.87
8.222.191.138,2087,2087,true,SIN,Asia Pacific,Singapore,75,5.86
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,20,5.86
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,79,5.86
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,5.86
8.219.104.37,2083,2083,true,SIN,Asia Pacific,Singapore,50,5.86
8.219.0.162,8080,8080,false,SIN,Asia Pacific,Singapore,19,5.86
47.243.139.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,5.86
47.236.102.102,2082,2082,false,SIN,Asia Pacific,Singapore,26,5.85
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,5.85
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,22,5.85
47.243.91.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,5.84
8.218.53.110,80,80,false,HKG,Asia Pacific,Hong Kong,47,5.84
8.219.87.30,2082,2082,false,SIN,Asia Pacific,Singapore,8,5.84
8.219.77.222,8880,8880,false,SIN,Asia Pacific,Singapore,29,5.84
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,5.84
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,49,5.84
47.237.81.112,80,80,false,SIN,Asia Pacific,Singapore,14,5.84
8.219.103.65,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.83
8.219.122.55,80,80,false,SIN,Asia Pacific,Singapore,26,5.83
8.210.65.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,5.83
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,53,5.83
8.219.6.150,2096,2096,true,SIN,Asia Pacific,Singapore,8,5.83
47.236.158.158,2086,2086,false,SIN,Asia Pacific,Singapore,27,5.82
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,163,5.82
8.219.11.158,8443,8443,true,SIN,Asia Pacific,Singapore,73,5.82
8.209.82.201,443,443,true,FRA,Europe,Frankfurt,272,5.82
8.217.207.60,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,5.82
47.237.95.13,8443,8443,true,SIN,Asia Pacific,Singapore,45,5.81
47.76.33.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,5.81
8.219.0.162,2095,2095,false,SIN,Asia Pacific,Singapore,24,5.81
47.237.95.140,80,80,false,SIN,Asia Pacific,Singapore,13,5.81
47.243.67.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,5.81
47.243.74.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,5.81
8.210.3.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,85,5.81
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,5.80
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,54,5.80
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,5.80
47.243.139.85,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,5.80
8.210.39.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,5.80
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,5.79
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,38,5.79
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,83,5.79
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,8,5.79
8.222.191.138,2083,2083,true,SIN,Asia Pacific,Singapore,76,5.78
8.219.222.98,8080,8080,false,SIN,Asia Pacific,Singapore,25,5.78
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,5.78
47.242.36.78,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,5.78
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,5.78
47.237.95.146,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.78
8.219.42.72,2096,2096,true,SIN,Asia Pacific,Singapore,117,5.78
8.219.201.8,2083,2083,true,SIN,Asia Pacific,Singapore,81,5.78
8.218.222.36,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,5.78
47.236.166.131,2083,2083,true,SIN,Asia Pacific,Singapore,75,5.78
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,22,5.77
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,117,5.77
47.236.169.164,80,80,false,SIN,Asia Pacific,Singapore,8,5.77
47.245.105.224,2083,2083,true,SIN,Asia Pacific,Singapore,37,5.77
8.218.53.110,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,5.76
8.219.11.158,8443,8443,true,SIN,Asia Pacific,Singapore,91,5.76
8.219.104.37,2087,2087,true,SIN,Asia Pacific,Singapore,6,5.76
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,15,5.76
8.219.111.147,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.76
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,5.76
8.217.250.5,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,5.76
8.219.193.202,2083,2083,true,SIN,Asia Pacific,Singapore,5,5.75
8.210.119.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,5.75
8.222.208.38,80,80,false,SIN,Asia Pacific,Singapore,16,5.75
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,5,5.75
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,50,5.75
8.219.147.58,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.75
47.76.37.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,5.75
47.236.83.239,8443,8443,true,SIN,Asia Pacific,Singapore,111,5.74
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,5.74
47.236.170.54,2087,2087,true,SIN,Asia Pacific,Singapore,113,5.74
47.238.6.102,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,5.74
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,78,5.73
47.236.75.113,2096,2096,true,SIN,Asia Pacific,Singapore,70,5.73
8.218.48.92,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,5.73
8.217.147.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,5.73
47.237.92.26,2095,2095,false,SIN,Asia Pacific,Singapore,13,5.73
8.219.84.214,8443,8443,true,SIN,Asia Pacific,Singapore,52,5.72
47.237.82.15,2083,2083,true,SIN,Asia Pacific,Singapore,87,5.72
8.219.77.222,2052,2052,false,SIN,Asia Pacific,Singapore,22,5.72
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,5.71
47.238.6.102,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,5.71
8.219.78.188,2086,2086,false,SIN,Asia Pacific,Singapore,23,5.71
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.71
47.242.36.78,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,5.70
47.236.125.62,8080,8080,false,NRT,Asia Pacific,Tokyo,113,5.70
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,5.70
8.217.149.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,5.70
8.219.120.87,8080,8080,false,SIN,Asia Pacific,Singapore,28,5.70
8.219.202.130,2053,2053,true,SIN,Asia Pacific,Singapore,90,5.70
47.237.92.26,8443,8443,true,SIN,Asia Pacific,Singapore,73,5.70
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,142,5.69
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,5.68
8.218.53.110,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,5.68
8.219.100.168,8080,8080,false,SIN,Asia Pacific,Singapore,4,5.68
47.238.6.102,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,5.68
8.219.229.190,8880,8880,false,SIN,Asia Pacific,Singapore,24,5.68
8.219.104.37,2053,2053,true,SIN,Asia Pacific,Singapore,47,5.68
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,95,5.67
47.237.8.82,2083,2083,true,SIN,Asia Pacific,Singapore,85,5.67
