IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.237.0.31,2096,2096,true,SIN,Asia Pacific,Singapore,130,6.16
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,9,6.16
47.237.83.20,2086,2086,false,SIN,Asia Pacific,Singapore,5,6.16
8.219.235.164,8443,8443,true,SIN,Asia Pacific,Singapore,64,6.16
8.219.126.240,2087,2087,true,SIN,Asia Pacific,Singapore,89,6.16
8.219.84.214,2053,2053,true,SIN,Asia Pacific,Singapore,78,6.15
8.219.202.130,2082,2082,false,SIN,Asia Pacific,Singapore,13,6.14
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,6.14
47.243.139.243,80,80,false,HKG,Asia Pacific,Hong Kong,67,6.14
8.219.83.71,2096,2096,true,SIN,Asia Pacific,Singapore,40,6.14
8.218.146.204,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,6.14
47.243.60.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,6.14
47.76.146.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,6.13
47.237.95.13,8880,8880,false,SIN,Asia Pacific,Singapore,22,6.13
47.76.49.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,6.13
47.237.14.220,2083,2083,true,SIN,Asia Pacific,Singapore,98,6.13
8.219.86.200,2086,2086,false,SIN,Asia Pacific,Singapore,54,6.13
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,74,6.13
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,6.12
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,6.12
8.219.229.190,2095,2095,false,SIN,Asia Pacific,Singapore,9,6.12
47.236.202.91,2082,2082,false,SIN,Asia Pacific,Singapore,47,6.12
8.210.175.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,6.12
8.217.121.207,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,6.12
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,67,6.11
8.222.208.38,8880,8880,false,SIN,Asia Pacific,Singapore,5,6.11
8.217.91.121,2087,2087,true,HKG,Asia Pacific,Hong Kong,95,6.10
47.237.14.220,2087,2087,true,SIN,Asia Pacific,Singapore,81,6.10
8.222.174.108,2053,2053,true,SIN,Asia Pacific,Singapore,62,6.10
47.243.90.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,6.10
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,6.10
47.242.17.250,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,6.09
47.237.82.15,8080,8080,false,SIN,Asia Pacific,Singapore,20,6.09
8.210.156.6,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,6.08
8.218.142.253,2087,2087,true,HKG,Asia Pacific,Hong Kong,61,6.08
47.237.14.220,2086,2086,false,SIN,Asia Pacific,Singapore,22,6.08
8.219.106.156,2095,2095,false,SIN,Asia Pacific,Singapore,10,6.08
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,6.08
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,12,6.08
8.219.235.164,2087,2087,true,SIN,Asia Pacific,Singapore,47,6.08
8.219.1.92,8880,8880,false,SIN,Asia Pacific,Singapore,24,6.08
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,6.08
8.222.137.192,2086,2086,false,SIN,Asia Pacific,Singapore,20,6.07
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,52,6.07
8.210.192.93,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,6.06
8.219.103.65,2087,2087,true,SIN,Asia Pacific,Singapore,71,6.06
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,6.05
47.237.83.20,2083,2083,true,SIN,Asia Pacific,Singapore,112,6.05
47.237.10.1,8080,8080,false,SIN,Asia Pacific,Singapore,8,6.05
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,6.04
8.222.214.231,80,80,false,SIN,Asia Pacific,Singapore,38,6.04
8.219.153.237,2095,2095,false,NRT,Asia Pacific,Tokyo,80,6.04
8.219.5.10,2095,2095,false,SIN,Asia Pacific,Singapore,35,6.04
47.237.92.26,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.03
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,32,6.03
47.243.169.63,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,6.03
8.210.203.7,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,6.03
8.222.165.117,8880,8880,false,SIN,Asia Pacific,Singapore,11,6.02
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,69,6.02
8.219.113.232,8080,8080,false,SIN,Asia Pacific,Singapore,48,6.01
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,6.01
8.209.103.144,443,443,true,FRA,Europe,Frankfurt,259,6.00
47.243.169.63,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,6.00
47.236.17.193,2083,2083,true,SIN,Asia Pacific,Singapore,32,5.99
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,44,5.98
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,29,5.98
47.237.95.146,2086,2086,false,SIN,Asia Pacific,Singapore,28,5.98
8.218.136.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,5.98
47.245.102.52,2082,2082,false,SIN,Asia Pacific,Singapore,4,5.98
47.236.166.131,2086,2086,false,SIN,Asia Pacific,Singapore,43,5.98
47.243.234.9,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,5.98
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,5.97
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,28,5.97
8.219.177.205,8080,8080,false,SIN,Asia Pacific,Singapore,28,5.97
8.222.179.231,2082,2082,false,SIN,Asia Pacific,Singapore,38,5.97
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,5.96
47.236.9.152,2083,2083,true,SIN,Asia Pacific,Singapore,115,5.96
8.219.191.40,2082,2082,false,SIN,Asia Pacific,Singapore,26,5.96
8.219.87.30,8880,8880,false,SIN,Asia Pacific,Singapore,11,5.96
47.236.205.188,2087,2087,true,SIN,Asia Pacific,Singapore,46,5.96
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,75,5.96
8.209.99.166,443,443,true,FRA,Europe,Frankfurt,262,5.96
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,42,5.95
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,5.94
8.222.179.231,8080,8080,false,SIN,Asia Pacific,Singapore,16,5.93
8.219.142.191,2053,2053,true,SIN,Asia Pacific,Singapore,54,5.93
47.243.169.63,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,5.93
47.243.139.243,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,5.93
47.76.159.146,80,80,false,HKG,Asia Pacific,Hong Kong,45,5.93
47.242.234.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,5.93
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,5.93
47.237.0.31,2095,2095,false,SIN,Asia Pacific,Singapore,29,5.92
47.243.91.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,5.92
8.222.136.247,80,80,false,SIN,Asia Pacific,Singapore,18,5.92
8.219.1.92,2082,2082,false,SIN,Asia Pacific,Singapore,31,5.92
8.219.191.110,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.92
8.210.21.65,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,5.92
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,100,5.92
8.219.103.65,2087,2087,true,SIN,Asia Pacific,Singapore,96,5.91
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.91
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,5.91
8.219.202.130,80,80,false,SIN,Asia Pacific,Singapore,15,5.91
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,19,5.91
8.222.174.108,2096,2096,true,SIN,Asia Pacific,Singapore,74,5.90
8.219.110.81,2095,2095,false,SIN,Asia Pacific,Singapore,30,5.90
8.219.86.200,8443,8443,true,SIN,Asia Pacific,Singapore,91,5.90
47.236.174.206,2096,2096,true,SIN,Asia Pacific,Singapore,153,5.90
8.219.0.162,2083,2083,true,SIN,Asia Pacific,Singapore,22,5.90
47.236.253.41,2053,2053,true,SIN,Asia Pacific,Singapore,97,5.90
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,51,5.90
8.219.194.170,2052,2052,false,SIN,Asia Pacific,Singapore,38,5.90
47.243.74.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,33,5.89
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,65,5.89
47.243.206.150,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,5.88
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,76,5.88
47.242.36.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,5.88
8.219.111.175,2096,2096,true,SIN,Asia Pacific,Singapore,105,5.88
47.243.169.63,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,5.88
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,57,5.88
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,33,5.88
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,5.88
47.91.76.153,443,443,true,FRA,Europe,Frankfurt,282,5.88
47.236.237.90,2053,2053,true,SIN,Asia Pacific,Singapore,66,5.88
47.243.206.150,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,5.87
8.210.146.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,5.87
8.219.189.143,80,80,false,SIN,Asia Pacific,Singapore,25,5.87
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,87,5.86
8.210.203.7,2087,2087,true,HKG,Asia Pacific,Hong Kong,92,5.86
8.219.113.232,80,80,false,SIN,Asia Pacific,Singapore,20,5.86
8.219.139.13,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.85
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.85
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,25,5.85
8.210.3.24,443,443,true,HKG,Asia Pacific,Hong Kong,39,5.85
47.243.206.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,50,5.85
8.210.100.23,80,80,false,HKG,Asia Pacific,Hong Kong,40,5.85
8.219.210.57,2053,2053,true,SIN,Asia Pacific,Singapore,107,5.84
8.210.203.7,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,5.84
47.236.169.141,2095,2095,false,SIN,Asia Pacific,Singapore,28,5.84
8.219.237.250,2052,2052,false,SIN,Asia Pacific,Singapore,3,5.84
8.219.104.37,80,80,false,SIN,Asia Pacific,Singapore,22,5.83
8.219.177.205,2096,2096,true,SIN,Asia Pacific,Singapore,95,5.83
8.219.248.47,2052,2052,false,SIN,Asia Pacific,Singapore,25,5.83
47.237.86.185,2083,2083,true,SIN,Asia Pacific,Singapore,70,5.83
8.219.66.156,8080,8080,false,NRT,Asia Pacific,Tokyo,74,5.82
8.219.170.232,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.82
47.236.169.141,2096,2096,true,SIN,Asia Pacific,Singapore,92,5.82
8.222.160.176,2086,2086,false,SIN,Asia Pacific,Singapore,7,5.82
8.210.55.134,80,80,false,HKG,Asia Pacific,Hong Kong,70,5.82
47.237.95.13,2082,2082,false,SIN,Asia Pacific,Singapore,24,5.82
47.242.252.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,5.82
8.219.50.180,443,443,true,SIN,Asia Pacific,Singapore,54,5.82
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,38,5.81
8.211.13.91,443,443,true,FRA,Europe,Frankfurt,259,5.81
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,5.81
8.219.87.30,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.81
47.242.202.230,80,80,false,HKG,Asia Pacific,Hong Kong,44,5.81
47.245.102.52,2095,2095,false,SIN,Asia Pacific,Singapore,12,5.80
8.222.156.242,2086,2086,false,SIN,Asia Pacific,Singapore,24,5.80
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,5.80
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,5.80
47.236.165.25,2053,2053,true,SIN,Asia Pacific,Singapore,158,5.80
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,5.80
8.219.191.110,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.79
8.219.237.250,8443,8443,true,SIN,Asia Pacific,Singapore,59,5.79
47.243.91.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,5.79
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,67,5.78
47.236.10.182,8443,8443,true,SIN,Asia Pacific,Singapore,73,5.78
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,91,5.78
8.211.4.168,443,443,true,FRA,Europe,Frankfurt,259,5.77
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,5.77
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,5.77
8.219.202.130,2052,2052,false,SIN,Asia Pacific,Singapore,14,5.77
47.243.169.63,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,5.77
8.219.111.175,2083,2083,true,SIN,Asia Pacific,Singapore,65,5.76
47.243.139.243,8443,8443,true,HKG,Asia Pacific,Hong Kong,150,5.76
8.219.4.122,2053,2053,true,SIN,Asia Pacific,Singapore,47,5.76
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,92,5.75
8.219.235.164,2095,2095,false,SIN,Asia Pacific,Singapore,10,5.75
8.222.187.4,2086,2086,false,SIN,Asia Pacific,Singapore,316,5.75
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,5.75
8.218.143.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,101,5.75
8.217.164.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,5.75
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,29,5.75
8.219.177.205,80,80,false,SIN,Asia Pacific,Singapore,26,5.75
8.219.122.55,8880,8880,false,SIN,Asia Pacific,Singapore,21,5.74
8.209.100.184,443,443,true,FRA,Europe,Frankfurt,256,5.74
8.219.117.198,8880,8880,false,SIN,Asia Pacific,Singapore,17,5.74
8.222.150.197,8880,8880,false,SIN,Asia Pacific,Singapore,5,5.74
47.238.6.102,2053,2053,true,HKG,Asia Pacific,Hong Kong,100,5.73
8.219.122.55,2095,2095,false,SIN,Asia Pacific,Singapore,25,5.73
47.237.0.31,2096,2096,true,SIN,Asia Pacific,Singapore,48,5.72
8.217.164.10,80,80,false,HKG,Asia Pacific,Hong Kong,43,5.72
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,30,5.71
8.219.87.30,2052,2052,false,SIN,Asia Pacific,Singapore,14,5.70
8.219.11.158,2086,2086,false,SIN,Asia Pacific,Singapore,67,5.70
8.217.193.25,80,80,false,HKG,Asia Pacific,Hong Kong,33,5.70
8.219.77.222,2083,2083,true,SIN,Asia Pacific,Singapore,89,5.70
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,5.69
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,11,5.69
47.237.14.220,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.69
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,15,5.69
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,5.69
8.222.214.231,8080,8080,false,SIN,Asia Pacific,Singapore,10,5.68
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,48,5.68
8.219.142.191,2096,2096,true,SIN,Asia Pacific,Singapore,75,5.66
8.219.0.162,8080,8080,false,SIN,Asia Pacific,Singapore,25,5.66
47.237.8.82,8443,8443,true,SIN,Asia Pacific,Singapore,69,5.66
47.237.100.206,8080,8080,false,SIN,Asia Pacific,Singapore,26,5.66
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,19,5.65
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,78,5.65
8.218.3.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,5.65
8.222.146.222,2053,2053,true,SIN,Asia Pacific,Singapore,64,5.65
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,5.64
47.237.95.13,2087,2087,true,SIN,Asia Pacific,Singapore,100,5.64
47.243.169.63,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,5.64
8.219.191.110,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.64
8.219.77.222,2086,2086,false,SIN,Asia Pacific,Singapore,35,5.64
8.218.155.238,80,80,false,HKG,Asia Pacific,Hong Kong,67,5.63
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,5.63
47.242.157.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,5.63
8.219.60.54,8080,8080,false,SIN,Asia Pacific,Singapore,12,5.62
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,57,5.62
47.242.176.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,5.62
47.242.157.96,80,80,false,HKG,Asia Pacific,Hong Kong,40,5.61
47.236.205.188,8443,8443,true,SIN,Asia Pacific,Singapore,50,5.61
8.219.86.200,2082,2082,false,SIN,Asia Pacific,Singapore,409,5.60
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,54,5.60
8.219.177.205,8443,8443,true,SIN,Asia Pacific,Singapore,84,5.60
8.218.222.36,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,5.60
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,4,5.60
8.222.181.117,8880,8880,false,SIN,Asia Pacific,Singapore,15,5.60
47.245.102.52,2086,2086,false,SIN,Asia Pacific,Singapore,3,5.60
47.243.206.150,80,80,false,HKG,Asia Pacific,Hong Kong,43,5.60
47.237.92.26,2096,2096,true,SIN,Asia Pacific,Singapore,29,5.59
8.210.203.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,5.59
47.237.95.13,8080,8080,false,SIN,Asia Pacific,Singapore,34,5.59
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.59
8.219.189.143,8443,8443,true,SIN,Asia Pacific,Singapore,104,5.59
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,96,5.58
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,32,5.58
8.218.11.90,8443,8443,true,HKG,Asia Pacific,Hong Kong,125,5.58
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,5.57
8.211.0.57,443,443,true,FRA,Europe,Frankfurt,253,5.57
8.219.193.202,8443,8443,true,SIN,Asia Pacific,Singapore,47,5.57
47.243.234.9,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,5.57
47.236.202.91,80,80,false,SIN,Asia Pacific,Singapore,28,5.57
47.237.14.220,2095,2095,false,SIN,Asia Pacific,Singapore,25,5.57
8.218.48.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,117,5.57
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,5.57
8.219.60.54,2095,2095,false,SIN,Asia Pacific,Singapore,15,5.57
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,3,5.56
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,5.56
8.219.114.201,2083,2083,true,SIN,Asia Pacific,Singapore,78,5.56
47.237.100.206,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.56
8.210.34.188,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,5.56
8.210.39.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,148,5.55
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,5.55
47.237.10.1,2052,2052,false,SIN,Asia Pacific,Singapore,20,5.55
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,47,5.55
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,35,5.55
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,39,5.54
47.237.92.26,8443,8443,true,SIN,Asia Pacific,Singapore,77,5.54
8.219.4.122,80,80,false,SIN,Asia Pacific,Singapore,2,5.54
8.219.201.8,443,443,true,SIN,Asia Pacific,Singapore,19,5.54
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,40,5.53
47.245.118.70,2053,2053,true,SIN,Asia Pacific,Singapore,48,5.53
8.210.66.190,80,80,false,HKG,Asia Pacific,Hong Kong,44,5.53
8.210.203.7,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,5.52
8.210.66.190,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,5.52
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,5.52
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,5.52
8.219.174.213,2053,2053,true,SIN,Asia Pacific,Singapore,50,5.52
8.222.191.138,8880,8880,false,SIN,Asia Pacific,Singapore,9,5.52
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,32,5.51
47.242.174.27,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,5.51
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,5.51
8.218.53.110,8080,8080,false,HKG,Asia Pacific,Hong Kong,75,5.51
47.76.159.146,80,80,false,HKG,Asia Pacific,Hong Kong,50,5.51
8.219.114.201,443,443,true,SIN,Asia Pacific,Singapore,77,5.51
8.219.50.180,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.51
8.219.117.198,2053,2053,true,SIN,Asia Pacific,Singapore,117,5.51
8.219.98.13,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.51
47.242.157.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,5.50
8.219.106.156,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.50
47.237.10.1,2086,2086,false,SIN,Asia Pacific,Singapore,14,5.49
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,5.49
47.243.206.150,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,5.49
47.242.252.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,5.48
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,5.48
47.236.9.152,8443,8443,true,SIN,Asia Pacific,Singapore,82,5.48
8.219.174.142,8880,8880,false,SIN,Asia Pacific,Singapore,26,5.48
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,5.47
8.217.121.207,80,80,false,HKG,Asia Pacific,Hong Kong,39,5.46
47.237.95.156,2053,2053,true,SIN,Asia Pacific,Singapore,100,5.46
47.237.10.1,2053,2053,true,SIN,Asia Pacific,Singapore,79,5.46
47.243.91.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,5.46
47.237.81.112,8443,8443,true,SIN,Asia Pacific,Singapore,115,5.46
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,5.46
8.218.143.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,5.46
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,5.46
47.243.169.63,2096,2096,true,HKG,Asia Pacific,Hong Kong,100,5.45
47.242.36.78,2053,2053,true,HKG,Asia Pacific,Hong Kong,96,5.45
47.237.83.20,8443,8443,true,SIN,Asia Pacific,Singapore,34,5.45
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,5.45
47.76.146.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,5.45
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,132,5.44
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,5.44
8.219.110.81,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.44
47.237.95.140,8880,8880,false,SIN,Asia Pacific,Singapore,18,5.44
47.245.105.224,2086,2086,false,SIN,Asia Pacific,Singapore,13,5.44
8.219.40.37,2095,2095,false,SIN,Asia Pacific,Singapore,22,5.43
47.76.178.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,5.43
47.237.92.26,80,80,false,SIN,Asia Pacific,Singapore,34,5.43
8.222.164.209,2052,2052,false,SIN,Asia Pacific,Singapore,4,5.43
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,49,5.43
47.243.91.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,5.43
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,152,5.42
8.210.156.6,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,5.42
8.210.21.65,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,5.42
8.210.39.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,40,5.42
8.219.98.13,443,443,true,SIN,Asia Pacific,Singapore,74,5.41
47.237.81.112,2095,2095,false,SIN,Asia Pacific,Singapore,23,5.41
8.219.51.211,443,443,true,SIN,Asia Pacific,Singapore,144,5.41
8.219.248.47,8880,8880,false,SIN,Asia Pacific,Singapore,58,5.41
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,5.41
47.237.94.140,2053,2053,true,SIN,Asia Pacific,Singapore,52,5.41
8.222.146.222,80,80,false,SIN,Asia Pacific,Singapore,6,5.41
8.222.167.147,80,80,false,SIN,Asia Pacific,Singapore,21,5.40
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,5.40
47.236.166.131,8880,8880,false,SIN,Asia Pacific,Singapore,27,5.40
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,30,5.40
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,5.40
8.209.72.204,443,443,true,FRA,Europe,Frankfurt,257,5.40
8.209.84.63,443,443,true,FRA,Europe,Frankfurt,262,5.40
47.242.157.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,5.39
8.219.111.147,2083,2083,true,SIN,Asia Pacific,Singapore,87,5.39
8.210.9.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,5.39
8.210.9.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,5.39
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,5.39
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,5.39
47.76.32.108,80,80,false,HKG,Asia Pacific,Hong Kong,47,5.39
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,225,5.39
47.76.146.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,102,5.39
8.219.201.245,2086,2086,false,SIN,Asia Pacific,Singapore,27,5.39
47.237.94.140,8080,8080,false,SIN,Asia Pacific,Singapore,28,5.38
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,5.38
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,98,5.38
47.243.90.180,2087,2087,true,HKG,Asia Pacific,Hong Kong,37,5.38
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,5.38
47.242.174.27,8443,8443,true,HKG,Asia Pacific,Hong Kong,96,5.38
8.210.65.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,5.38
8.217.121.207,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,5.38
