IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.183.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,6.32
8.222.165.117,8080,8080,false,SIN,Asia Pacific,Singapore,15,6.32
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,6.32
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,88,6.32
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,12,6.32
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,6.32
47.236.254.120,2053,2053,true,SIN,Asia Pacific,Singapore,93,6.31
8.219.199.220,2096,2096,true,SIN,Asia Pacific,Singapore,72,6.31
8.219.6.150,2052,2052,false,SIN,Asia Pacific,Singapore,42,6.31
8.219.198.34,2087,2087,true,SIN,Asia Pacific,Singapore,113,6.31
8.219.235.164,2053,2053,true,SIN,Asia Pacific,Singapore,38,6.31
8.219.201.245,8080,8080,false,SIN,Asia Pacific,Singapore,12,6.31
47.236.104.11,2096,2096,true,SIN,Asia Pacific,Singapore,85,6.31
47.237.92.26,2096,2096,true,SIN,Asia Pacific,Singapore,113,6.31
8.218.222.36,2096,2096,true,HKG,Asia Pacific,Hong Kong,107,6.31
8.222.150.197,2083,2083,true,SIN,Asia Pacific,Singapore,110,6.30
8.222.249.190,8080,8080,false,SIN,Asia Pacific,Singapore,16,6.30
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,10,6.30
8.210.3.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,34,6.29
8.219.210.57,8443,8443,true,SIN,Asia Pacific,Singapore,48,6.29
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,139,6.29
8.219.240.160,2052,2052,false,SIN,Asia Pacific,Singapore,20,6.29
8.222.180.86,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.29
8.219.193.202,2087,2087,true,SIN,Asia Pacific,Singapore,69,6.29
47.243.206.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,6.29
8.222.184.198,2082,2082,false,SIN,Asia Pacific,Singapore,9,6.28
8.219.11.158,2052,2052,false,SIN,Asia Pacific,Singapore,48,6.28
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,6.28
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,8,6.28
8.219.11.158,2095,2095,false,SIN,Asia Pacific,Singapore,31,6.28
47.76.204.76,2086,2086,false,HKG,Asia Pacific,Hong Kong,93,6.28
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,40,6.28
47.236.205.188,2083,2083,true,SIN,Asia Pacific,Singapore,75,6.28
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,4,6.27
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,6.27
8.219.177.205,8080,8080,false,SIN,Asia Pacific,Singapore,31,6.26
8.222.160.176,8443,8443,true,SIN,Asia Pacific,Singapore,84,6.26
8.219.83.71,2096,2096,true,SIN,Asia Pacific,Singapore,83,6.26
8.222.244.192,2082,2082,false,SIN,Asia Pacific,Singapore,5,6.26
47.236.87.246,2087,2087,true,SIN,Asia Pacific,Singapore,102,6.26
47.236.83.239,2087,2087,true,SIN,Asia Pacific,Singapore,124,6.26
47.236.169.141,2095,2095,false,SIN,Asia Pacific,Singapore,15,6.26
8.222.167.147,2053,2053,true,SIN,Asia Pacific,Singapore,52,6.25
8.218.181.189,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,6.25
8.222.237.131,2082,2082,false,SIN,Asia Pacific,Singapore,18,6.25
8.219.201.8,2083,2083,true,SIN,Asia Pacific,Singapore,74,6.25
8.219.99.169,2053,2053,true,SIN,Asia Pacific,Singapore,65,6.24
47.237.11.182,2087,2087,true,SIN,Asia Pacific,Singapore,42,6.24
8.222.191.138,2053,2053,true,SIN,Asia Pacific,Singapore,37,6.24
8.222.244.192,80,80,false,SIN,Asia Pacific,Singapore,6,6.23
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,24,6.23
47.236.93.176,2083,2083,true,SIN,Asia Pacific,Singapore,36,6.23
8.210.34.188,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,6.23
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,6.23
8.218.188.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,6.22
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,6.22
47.236.117.48,2082,2082,false,SIN,Asia Pacific,Singapore,16,6.22
47.236.172.71,2096,2096,true,SIN,Asia Pacific,Singapore,88,6.21
8.222.191.138,2083,2083,true,SIN,Asia Pacific,Singapore,26,6.21
8.217.250.5,80,80,false,HKG,Asia Pacific,Hong Kong,39,6.21
8.219.110.81,2082,2082,false,SIN,Asia Pacific,Singapore,13,6.21
8.219.4.122,8443,8443,true,SIN,Asia Pacific,Singapore,78,6.21
8.217.248.220,80,80,false,HKG,Asia Pacific,Hong Kong,56,6.21
47.236.170.225,2053,2053,true,SIN,Asia Pacific,Singapore,39,6.21
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,57,6.21
8.219.235.164,2083,2083,true,SIN,Asia Pacific,Singapore,99,6.20
8.222.134.170,2053,2053,true,SIN,Asia Pacific,Singapore,66,6.20
8.219.220.88,2095,2095,false,SIN,Asia Pacific,Singapore,7,6.20
47.237.83.20,2096,2096,true,SIN,Asia Pacific,Singapore,54,6.20
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,6.20
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,20,6.20
47.237.95.156,2095,2095,false,SIN,Asia Pacific,Singapore,251,6.20
8.219.174.142,80,80,false,SIN,Asia Pacific,Singapore,18,6.20
8.210.100.23,2052,2052,false,HKG,Asia Pacific,Hong Kong,81,6.19
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,6.19
8.217.159.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,86,6.19
8.222.187.4,2087,2087,true,SIN,Asia Pacific,Singapore,47,6.19
8.210.207.214,2087,2087,true,HKG,Asia Pacific,Hong Kong,40,6.19
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,40,6.19
8.217.49.34,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,6.19
8.219.200.145,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.18
8.219.235.164,8443,8443,true,SIN,Asia Pacific,Singapore,42,6.18
47.236.83.239,8443,8443,true,SIN,Asia Pacific,Singapore,82,6.18
47.236.10.100,2087,2087,true,SIN,Asia Pacific,Singapore,48,6.18
8.219.0.162,2095,2095,false,SIN,Asia Pacific,Singapore,29,6.18
8.219.161.129,2053,2053,true,SIN,Asia Pacific,Singapore,130,6.17
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,54,6.17
47.237.95.140,2053,2053,true,SIN,Asia Pacific,Singapore,80,6.17
8.217.91.121,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,6.17
8.222.134.170,2087,2087,true,SIN,Asia Pacific,Singapore,71,6.17
8.222.183.242,8443,8443,true,SIN,Asia Pacific,Singapore,95,6.17
47.236.169.164,2095,2095,false,SIN,Asia Pacific,Singapore,9,6.16
8.218.11.90,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,6.16
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,35,6.16
8.222.156.242,2087,2087,true,SIN,Asia Pacific,Singapore,46,6.15
8.218.155.238,2053,2053,true,HKG,Asia Pacific,Hong Kong,40,6.15
8.217.145.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,6.15
8.222.179.231,8880,8880,false,SIN,Asia Pacific,Singapore,9,6.15
8.222.187.4,2087,2087,true,SIN,Asia Pacific,Singapore,27,6.14
8.217.145.40,80,80,false,HKG,Asia Pacific,Hong Kong,48,6.14
8.218.3.12,2096,2096,true,HKG,Asia Pacific,Hong Kong,142,6.13
8.219.174.142,8443,8443,true,SIN,Asia Pacific,Singapore,124,6.13
8.210.203.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,6.13
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,15,6.12
47.236.169.164,8443,8443,true,SIN,Asia Pacific,Singapore,56,6.12
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,106,6.11
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,18,6.11
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,44,6.11
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.11
47.236.150.13,8080,8080,false,SIN,Asia Pacific,Singapore,27,6.11
8.219.198.139,8880,8880,false,SIN,Asia Pacific,Singapore,19,6.10
8.219.83.201,8880,8880,false,SIN,Asia Pacific,Singapore,49,6.10
8.219.198.34,2083,2083,true,SIN,Asia Pacific,Singapore,91,6.10
8.219.161.129,8080,8080,false,SIN,Asia Pacific,Singapore,12,6.10
8.219.220.88,2052,2052,false,SIN,Asia Pacific,Singapore,12,6.10
8.218.85.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,6.10
8.222.193.65,8880,8880,false,SIN,Asia Pacific,Singapore,3,6.10
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,35,6.10
8.217.207.60,2052,2052,false,HKG,Asia Pacific,Hong Kong,68,6.09
47.242.202.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,6.09
8.222.160.176,8443,8443,true,SIN,Asia Pacific,Singapore,53,6.09
47.236.118.216,2083,2083,true,SIN,Asia Pacific,Singapore,68,6.08
8.222.144.50,8443,8443,true,SIN,Asia Pacific,Singapore,44,6.08
8.219.4.122,8880,8880,false,SIN,Asia Pacific,Singapore,3,6.08
47.236.171.205,2082,2082,false,SIN,Asia Pacific,Singapore,23,6.08
8.217.239.116,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,6.07
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,21,6.06
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,62,6.06
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,13,6.05
8.222.183.242,2082,2082,false,SIN,Asia Pacific,Singapore,4,6.05
47.243.60.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,6.05
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,13,6.05
47.236.144.48,2053,2053,true,SIN,Asia Pacific,Singapore,85,6.05
8.219.248.47,80,80,false,SIN,Asia Pacific,Singapore,7,6.04
47.237.82.15,2095,2095,false,SIN,Asia Pacific,Singapore,35,6.04
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,6.04
47.237.100.206,8080,8080,false,SIN,Asia Pacific,Singapore,35,6.03
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,12,6.03
8.218.18.132,2087,2087,true,HKG,Asia Pacific,Hong Kong,99,6.03
47.243.90.180,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,6.03
8.222.214.231,2086,2086,false,SIN,Asia Pacific,Singapore,16,6.03
8.219.126.240,2083,2083,true,SIN,Asia Pacific,Singapore,105,6.03
8.219.174.213,8880,8880,false,SIN,Asia Pacific,Singapore,14,6.02
47.236.158.158,2096,2096,true,SIN,Asia Pacific,Singapore,134,6.02
47.236.10.100,2086,2086,false,SIN,Asia Pacific,Singapore,11,6.02
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,6.02
8.219.199.220,8080,8080,false,SIN,Asia Pacific,Singapore,16,6.02
8.222.208.38,80,80,false,SIN,Asia Pacific,Singapore,12,6.02
8.222.164.209,8080,8080,false,SIN,Asia Pacific,Singapore,32,6.01
8.218.65.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,6.01
47.237.82.15,2083,2083,true,SIN,Asia Pacific,Singapore,86,6.00
47.242.252.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,6.00
8.222.244.192,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.00
47.236.172.71,8880,8880,false,SIN,Asia Pacific,Singapore,15,6.00
8.217.145.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,6.00
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,47,6.00
47.236.104.11,2087,2087,true,SIN,Asia Pacific,Singapore,119,5.99
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,5.99
47.236.145.85,2053,2053,true,SIN,Asia Pacific,Singapore,53,5.99
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,5.99
47.237.94.140,2087,2087,true,SIN,Asia Pacific,Singapore,52,5.99
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,40,5.99
8.218.142.253,2087,2087,true,HKG,Asia Pacific,Hong Kong,39,5.99
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,42,5.99
47.238.6.102,2083,2083,true,HKG,Asia Pacific,Hong Kong,35,5.98
47.237.94.140,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.98
47.237.95.13,8880,8880,false,SIN,Asia Pacific,Singapore,12,5.98
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,5.98
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,63,5.98
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,27,5.97
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,5.97
8.222.193.65,2082,2082,false,SIN,Asia Pacific,Singapore,31,5.97
8.222.179.231,2087,2087,true,SIN,Asia Pacific,Singapore,27,5.97
47.242.176.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,5.97
47.236.146.249,8080,8080,false,SIN,Asia Pacific,Singapore,10,5.97
47.237.94.140,2053,2053,true,SIN,Asia Pacific,Singapore,98,5.96
8.217.49.34,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,5.96
47.236.10.182,2096,2096,true,SIN,Asia Pacific,Singapore,49,5.96
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,112,5.96
47.237.92.26,8443,8443,true,SIN,Asia Pacific,Singapore,83,5.96
8.222.183.242,2083,2083,true,SIN,Asia Pacific,Singapore,90,5.95
8.219.97.50,2087,2087,true,SIN,Asia Pacific,Singapore,71,5.95
8.219.174.213,8443,8443,true,SIN,Asia Pacific,Singapore,76,5.95
47.243.139.243,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,5.94
8.218.3.12,2096,2096,true,HKG,Asia Pacific,Hong Kong,112,5.94
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,28,5.94
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,5.94
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,5.93
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,30,5.93
8.218.155.238,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,5.93
8.211.0.1,443,443,true,FRA,Europe,Frankfurt,264,5.93
47.242.252.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,5.93
47.236.205.188,2086,2086,false,SIN,Asia Pacific,Singapore,39,5.93
8.219.210.57,2087,2087,true,SIN,Asia Pacific,Singapore,89,5.92
47.236.17.193,8443,8443,true,SIN,Asia Pacific,Singapore,62,5.92
47.243.67.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,5.92
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,5.92
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,14,5.92
47.242.157.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,37,5.92
8.222.156.242,2096,2096,true,SIN,Asia Pacific,Singapore,91,5.91
8.222.183.242,2052,2052,false,SIN,Asia Pacific,Singapore,5,5.91
8.219.191.40,8443,8443,true,SIN,Asia Pacific,Singapore,45,5.91
47.243.90.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,5.90
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,5.90
47.76.49.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,5.90
8.219.170.232,2082,2082,false,SIN,Asia Pacific,Singapore,13,5.90
8.210.146.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,5.89
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,51,5.88
8.222.193.65,2083,2083,true,SIN,Asia Pacific,Singapore,72,5.88
47.236.171.205,2083,2083,true,SIN,Asia Pacific,Singapore,68,5.88
8.218.155.238,80,80,false,HKG,Asia Pacific,Hong Kong,45,5.88
8.222.162.45,2083,2083,true,SIN,Asia Pacific,Singapore,47,5.88
8.219.83.201,2086,2086,false,SIN,Asia Pacific,Singapore,37,5.88
8.219.193.202,2083,2083,true,SIN,Asia Pacific,Singapore,54,5.88
47.236.168.17,2086,2086,false,SIN,Asia Pacific,Singapore,10,5.87
47.243.67.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,79,5.87
47.237.95.140,8080,8080,false,SIN,Asia Pacific,Singapore,17,5.87
8.219.110.81,80,80,false,SIN,Asia Pacific,Singapore,7,5.87
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,27,5.87
47.237.8.82,2053,2053,true,SIN,Asia Pacific,Singapore,70,5.87
47.236.9.152,8443,8443,true,SIN,Asia Pacific,Singapore,50,5.87
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,5.87
8.210.192.93,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,5.86
47.237.83.20,2053,2053,true,SIN,Asia Pacific,Singapore,61,5.85
8.217.147.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,5.85
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,5.84
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,3,5.84
8.210.100.23,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,5.83
8.219.222.98,2052,2052,false,SIN,Asia Pacific,Singapore,11,5.83
47.237.100.206,8443,8443,true,SIN,Asia Pacific,Singapore,74,5.83
47.236.83.239,2052,2052,false,SIN,Asia Pacific,Singapore,27,5.83
8.219.200.145,2052,2052,false,SIN,Asia Pacific,Singapore,19,5.83
8.219.210.64,443,443,true,SIN,Asia Pacific,Singapore,66,5.83
47.236.205.188,8080,8080,false,SIN,Asia Pacific,Singapore,26,5.82
8.218.136.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,5.82
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,5.82
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,53,5.82
8.217.221.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,5.82
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,5.82
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,5.81
47.243.234.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,33,5.81
47.243.234.9,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,5.81
8.219.194.170,2086,2086,false,SIN,Asia Pacific,Singapore,5,5.80
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,32,5.79
47.243.139.85,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,5.79
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,154,5.79
8.219.111.175,2095,2095,false,SIN,Asia Pacific,Singapore,16,5.79
8.222.222.64,8880,8880,false,SIN,Asia Pacific,Singapore,11,5.78
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,5.78
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,5.78
8.219.229.190,2096,2096,true,SIN,Asia Pacific,Singapore,67,5.78
8.217.239.116,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,5.78
47.236.17.193,2095,2095,false,SIN,Asia Pacific,Singapore,25,5.78
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,5.78
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,92,5.77
47.236.121.23,2082,2082,false,SIN,Asia Pacific,Singapore,11,5.77
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,82,5.77
8.218.126.53,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,5.77
8.218.65.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,5.77
47.236.144.48,2086,2086,false,SIN,Asia Pacific,Singapore,13,5.77
47.236.144.156,2087,2087,true,SIN,Asia Pacific,Singapore,26,5.77
8.210.175.109,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,5.77
8.218.85.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,5.76
8.219.161.129,8443,8443,true,SIN,Asia Pacific,Singapore,97,5.76
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,82,5.76
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,5.76
8.222.146.222,2087,2087,true,SIN,Asia Pacific,Singapore,68,5.76
47.236.170.54,8880,8880,false,SIN,Asia Pacific,Singapore,20,5.76
8.219.124.227,2053,2053,true,SIN,Asia Pacific,Singapore,85,5.76
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,5.76
8.210.175.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,5.75
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,51,5.75
8.219.103.65,2053,2053,true,SIN,Asia Pacific,Singapore,88,5.75
8.219.51.211,2053,2053,true,SIN,Asia Pacific,Singapore,20,5.75
8.219.209.14,8080,8080,false,SIN,Asia Pacific,Singapore,24,5.75
8.217.221.165,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,5.75
47.236.5.223,2096,2096,true,SIN,Asia Pacific,Singapore,93,5.75
47.243.67.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,5.75
47.243.60.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,5.75
47.236.102.102,2083,2083,true,SIN,Asia Pacific,Singapore,121,5.75
47.236.180.51,8443,8443,true,SIN,Asia Pacific,Singapore,56,5.74
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,35,5.74
8.219.161.129,2082,2082,false,SIN,Asia Pacific,Singapore,15,5.74
8.210.175.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,5.74
8.222.167.147,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.73
8.219.163.195,8443,8443,true,SIN,Asia Pacific,Singapore,56,5.73
8.210.203.7,80,80,false,HKG,Asia Pacific,Hong Kong,40,5.73
8.219.194.170,2053,2053,true,SIN,Asia Pacific,Singapore,91,5.73
8.217.251.62,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,5.72
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,76,5.72
8.219.170.232,2096,2096,true,SIN,Asia Pacific,Singapore,30,5.72
47.88.15.127,443,443,true,SJC,North America,San Jose,173,5.72
47.243.139.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,5.72
47.236.169.141,8880,8880,false,SIN,Asia Pacific,Singapore,40,5.72
8.219.198.34,443,443,true,SIN,Asia Pacific,Singapore,40,5.72
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,12,5.72
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,27,5.72
8.219.83.71,8443,8443,true,SIN,Asia Pacific,Singapore,120,5.70
47.236.180.51,2083,2083,true,SIN,Asia Pacific,Singapore,123,5.70
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,5.69
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,62,5.69
47.243.139.243,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,5.69
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,107,5.69
8.217.145.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,151,5.69
8.219.103.65,2087,2087,true,SIN,Asia Pacific,Singapore,67,5.69
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,5.68
8.222.162.45,2087,2087,true,SIN,Asia Pacific,Singapore,45,5.68
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,18,5.68
8.222.180.86,8880,8880,false,SIN,Asia Pacific,Singapore,24,5.68
47.243.90.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,5.68
47.242.252.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,5.68
47.242.252.237,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.68
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,99,5.68
47.236.170.54,2087,2087,true,SIN,Asia Pacific,Singapore,83,5.67
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.67
8.217.49.34,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,5.67
8.222.183.242,2082,2082,false,SIN,Asia Pacific,Singapore,19,5.66
8.222.136.247,2086,2086,false,SIN,Asia Pacific,Singapore,19,5.66
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,5.66
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,35,5.66
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,57,5.65
8.219.170.232,80,80,false,SIN,Asia Pacific,Singapore,107,5.65
47.236.169.164,2095,2095,false,SIN,Asia Pacific,Singapore,44,5.65
47.237.81.112,2095,2095,false,SIN,Asia Pacific,Singapore,15,5.65
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,116,5.65
8.217.164.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,5.65
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,4,5.65
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,88,5.65
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,5.65
8.217.207.60,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,5.64
47.236.117.48,443,443,true,SIN,Asia Pacific,Singapore,84,5.64
8.217.250.5,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,5.64
47.236.125.62,8880,8880,false,NRT,Asia Pacific,Tokyo,82,5.64
8.210.34.188,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,5.63
47.236.145.85,2095,2095,false,SIN,Asia Pacific,Singapore,31,5.63
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,5.63
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,5.63
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,37,5.62
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,185,5.62
8.218.11.90,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,5.62
47.236.97.90,2095,2095,false,SIN,Asia Pacific,Singapore,41,5.61
47.236.9.152,2087,2087,true,SIN,Asia Pacific,Singapore,45,5.61
8.217.145.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,5.61
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,5.61
8.222.222.64,2095,2095,false,SIN,Asia Pacific,Singapore,4,5.61
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,14,5.61
47.236.102.102,8443,8443,true,SIN,Asia Pacific,Singapore,124,5.61
8.218.53.110,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,5.61
8.217.164.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,5.61
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,103,5.61
47.236.123.133,2083,2083,true,SIN,Asia Pacific,Singapore,73,5.60
47.236.5.223,2095,2095,false,SIN,Asia Pacific,Singapore,36,5.60
